pair,side,entry_time_et,exit_time_et,hold_min,entry_z,exit_z,beta,qty_a,qty_b,entry_a,entry_b,exit_a,exit_b,pnl,exit_reason
SPY-VOO,SHORT_SPREAD,2025-12-11 12:35:00-05:00,2025-12-11 12:41:00-05:00,6.0,2.3380624043439155,-0.35078428830449093,1.0835672578573359,-6,6,687.4799194335938,632.1300048828125,687.969970703125,632.5999755859375,-0.1204833984375,TP
SPY-VOO,LONG_SPREAD,2025-12-11 14:24:00-05:00,2025-12-11 14:25:00-05:00,1.0,-2.552674202955413,-0.2676197853504065,1.0737740350605194,6,-6,688.6799926757812,633.2700805664062,688.5900268554688,633.2000122070312,-0.119384765625,TP
SPY-VOO,SHORT_SPREAD,2025-12-11 14:47:00-05:00,2025-12-11 14:48:00-05:00,1.0,2.092113188361652,0.06598933611714763,1.0747547514940303,-6,6,689.0399780273438,633.5999755859375,688.989990234375,633.5531005859375,0.0186767578125,TP
SPY-VOO,LONG_SPREAD,2025-12-11 15:37:00-05:00,2025-12-11 15:39:00-05:00,2.0,-3.3539978834816018,0.3743380723052387,1.0908470325457216,6,-6,688.1400146484375,632.7794799804688,688.2055053710938,632.8300170898438,0.0897216796875,TP
SPY-VOO,SHORT_SPREAD,2025-12-12 09:43:00-05:00,2025-12-12 09:44:00-05:00,1.0,4.4544022911764705,-0.25507933991306087,1.0809337668274985,-6,6,687.8400268554688,632.4849853515625,687.9400024414062,632.5800170898438,-0.0296630859375,TP
SPY-VOO,LONG_SPREAD,2025-12-12 09:46:00-05:00,2025-12-12 09:49:00-05:00,3.0,-2.8318493293844575,3.5201988262410624,1.0857532498897147,6,-6,688.0250244140625,632.6699829101562,687.389892578125,632.0599975585938,-0.15087890625,STOP
SPY-VOO,LONG_SPREAD,2025-12-12 09:51:00-05:00,2025-12-12 09:56:00-05:00,5.0,-3.5393896686300477,-0.3851905650300229,1.0912571473419495,6,-6,687.6300048828125,632.25,687.8400268554688,632.4598999023438,0.000732421875,TP
SPY-VOO,LONG_SPREAD,2025-12-12 09:58:00-05:00,2025-12-12 10:02:00-05:00,4.0,-2.340882980029718,0.2861949870044117,1.0954420379205934,6,-6,687.6300048828125,632.3200073242188,686.9500122070312,631.6411743164062,-0.0069580078125,TP
SPY-VOO,SHORT_SPREAD,2025-12-12 10:10:00-05:00,2025-12-12 10:13:00-05:00,3.0,2.983513657468031,0.1784971559054365,1.09158281448369,-6,6,686.1798706054688,630.9550170898438,686.0900268554688,630.85009765625,-0.0904541015625,TP
SPY-VOO,SHORT_SPREAD,2025-12-12 10:31:00-05:00,2025-12-12 10:33:00-05:00,2.0,2.2577768748409754,0.2306578486702985,1.0822724290035572,-6,6,684.0800170898438,629.0289916992188,684.6749877929688,629.52001953125,-0.6236572265625,TP
SPY-VOO,LONG_SPREAD,2025-12-12 10:53:00-05:00,2025-12-12 10:58:00-05:00,5.0,-3.6652123164898525,0.1324536515027514,1.078447275969339,6,-6,684.1900024414062,629.1199951171875,681.6300048828125,626.8200073242188,-1.56005859375,TP
SPY-VOO,LONG_SPREAD,2025-12-12 10:59:00-05:00,2025-12-12 11:00:00-05:00,1.0,-2.4979000954326263,-0.16614881313957838,1.0799228511020702,6,-6,681.739990234375,626.8499755859375,682.280029296875,627.4398803710938,-0.2991943359375,TP
SPY-VOO,LONG_SPREAD,2025-12-12 11:01:00-05:00,2025-12-12 11:04:00-05:00,3.0,-2.745025448240744,-0.25948621333404714,1.0815566181860223,6,-6,681.9774780273438,627.1019897460938,680.6199951171875,625.8499755859375,-0.6328125,TP
SPY-VOO,SHORT_SPREAD,2025-12-12 11:24:00-05:00,2025-12-12 11:25:00-05:00,1.0,2.5078803814295876,0.2782396848385524,1.0844870568259821,-6,6,680.3699951171875,625.5900268554688,680.8300170898438,625.989990234375,-0.3603515625,TP
SPY-VOO,LONG_SPREAD,2025-12-12 11:28:00-05:00,2025-12-12 11:29:00-05:00,1.0,-2.0055039392007705,-0.31734116466765755,1.0851067137430401,6,-6,680.77001953125,625.97998046875,681.27001953125,626.4299926757812,0.2999267578125,TP
SPY-VOO,LONG_SPREAD,2025-12-12 11:38:00-05:00,2025-12-12 11:39:00-05:00,1.0,-2.3860152330330084,0.16502710514822125,1.0884223153536516,6,-6,679.3400268554688,624.655029296875,679.6500244140625,624.9600219726562,0.030029296875,TP
SPY-VOO,SHORT_SPREAD,2025-12-12 11:41:00-05:00,2025-12-12 11:45:00-05:00,4.0,2.628293712980558,0.2788353910258426,1.087616318206752,-6,6,680.22998046875,625.4515991210938,680.0999755859375,625.3687133789062,0.28271484375,TP
SPY-VOO,SHORT_SPREAD,2025-12-12 11:50:00-05:00,2025-12-12 11:56:00-05:00,6.0,2.4688363298448,0.1365828248163733,1.0872818138802827,-6,6,679.8687744140625,625.1099853515625,680.0800170898438,625.344970703125,0.1424560546875,TP
SPY-VOO,SHORT_SPREAD,2025-12-12 13:15:00-05:00,2025-12-12 13:16:00-05:00,1.0,4.171310348333506,0.30062881979223693,1.0815615769349978,-6,6,683.8499755859375,628.8099975585938,684.14501953125,629.0700073242188,-0.210205078125,TP
SPY-VOO,SHORT_SPREAD,2025-12-12 13:24:00-05:00,2025-12-12 13:25:00-05:00,1.0,2.0056980625018213,0.07149270278617102,1.086042803460663,-6,6,683.3699951171875,628.3690185546875,683.5,628.5,0.005859375,TP
SPY-VOO,LONG_SPREAD,2025-12-12 13:27:00-05:00,2025-12-12 13:31:00-05:00,4.0,-5.152701784050341,0.24758566188868256,1.0818808088544805,6,-6,683.5700073242188,628.5399780273438,683.6500244140625,628.6199951171875,0.0,TP
SPY-VOO,LONG_SPREAD,2025-12-12 13:43:00-05:00,2025-12-12 13:46:00-05:00,3.0,-3.0652519481665097,0.08472252487800648,1.0868403204649089,6,-6,683.0999755859375,628.0999755859375,682.7750244140625,627.8400268554688,-0.3900146484375,TP
SPY-VOO,LONG_SPREAD,2025-12-12 13:54:00-05:00,2025-12-12 13:57:00-05:00,3.0,-2.3014997114930162,-0.33356374236023884,1.0855502432334245,6,-6,683.2949829101562,628.2899780273438,682.5900268554688,627.6599731445312,-0.44970703125,TP
SPY-VOO,SHORT_SPREAD,2025-12-12 14:32:00-05:00,2025-12-12 14:34:00-05:00,2.0,2.588428823839654,-0.03955527235813798,1.0833703534950263,-6,6,681.6799926757812,626.7601318359375,681.77001953125,626.9215698242188,0.428466796875,TP
SPY-VOO,SHORT_SPREAD,2025-12-12 14:41:00-05:00,2025-12-12 14:43:00-05:00,2.0,2.3847624858682224,-0.08834016526827837,1.0818507019740953,-6,6,682.010009765625,627.1500244140625,681.8499755859375,626.9600219726562,-0.1798095703125,TP
SPY-VOO,LONG_SPREAD,2025-12-12 15:36:00-05:00,2025-12-12 15:37:00-05:00,1.0,-3.9165959879224914,-0.281555552579226,1.0945160781994663,6,-6,680.4450073242188,625.6900024414062,680.344970703125,625.5900268554688,-0.0003662109375,TP
SPY-VOO,LONG_SPREAD,2025-12-15 09:33:00-05:00,2025-12-15 09:34:00-05:00,1.0,-2.013346385329819,0.046295445949919876,1.0840960370246582,6,-6,684.3800048828125,629.2999877929688,683.9550170898438,628.9099731445312,-0.2098388671875,TP
SPY-VOO,SHORT_SPREAD,2025-12-15 09:50:00-05:00,2025-12-15 09:51:00-05:00,1.0,3.962511749415427,-0.21077474747070127,1.0832459013641489,-6,6,683.1199951171875,628.14501953125,683.0900268554688,628.0999755859375,-0.0904541015625,TP
SPY-VOO,SHORT_SPREAD,2025-12-15 09:53:00-05:00,2025-12-15 09:55:00-05:00,2.0,2.3286754055965115,-0.23328636164982305,1.0835820458867176,-6,6,682.719970703125,627.72998046875,682.780029296875,627.8699951171875,0.479736328125,TP
SPY-VOO,LONG_SPREAD,2025-12-15 09:56:00-05:00,2025-12-15 09:57:00-05:00,1.0,-2.1135841545652987,-0.12400683632887081,1.0834753088788394,6,-6,682.610107421875,627.672119140625,682.4500122070312,627.4688110351562,0.25927734375,TP
SPY-VOO,SHORT_SPREAD,2025-12-15 09:58:00-05:00,2025-12-15 09:59:00-05:00,1.0,2.4552472959024105,0.021621438507912965,1.0835292807458394,-6,6,682.4600219726562,627.530029296875,682.4299926757812,627.5,0.0,TP
SPY-VOO,LONG_SPREAD,2025-12-15 10:12:00-05:00,2025-12-15 10:13:00-05:00,1.0,-4.644971497922694,-0.33897757764795167,1.0843164613702516,6,-6,681.3101196289062,626.47998046875,681.4400024414062,626.6099243164062,-0.0003662109375,TP
SPY-VOO,SHORT_SPREAD,2025-12-15 10:17:00-05:00,2025-12-15 10:19:00-05:00,2.0,2.580115083476674,-0.2603383552682994,1.0837776329722129,-6,6,681.0499877929688,626.2100219726562,680.6699829101562,625.8699951171875,0.2398681640625,TP
SPY-VOO,SHORT_SPREAD,2025-12-15 10:21:00-05:00,2025-12-15 10:28:00-05:00,7.0,2.509216233761545,-0.3911445277016143,1.0829563891014644,-6,6,681.1699829101562,626.3532104492188,679.5899047851562,624.8900146484375,0.7012939453125,TP
SPY-VOO,SHORT_SPREAD,2025-12-15 10:43:00-05:00,2025-12-15 10:45:00-05:00,2.0,2.746720231482219,-0.265595547874498,1.083985523300082,-6,6,681.1799926757812,626.375,681.8300170898438,626.9450073242188,-0.4801025390625,TP
SPY-VOO,SHORT_SPREAD,2025-12-15 10:48:00-05:00,2025-12-15 10:49:00-05:00,1.0,2.809568868816376,0.01465446734325661,1.0842149102146492,-6,6,681.6500244140625,626.783203125,682.0800170898438,627.1799926757812,-0.19921875,TP
SPY-VOO,LONG_SPREAD,2025-12-15 10:51:00-05:00,2025-12-15 10:52:00-05:00,1.0,-2.2849381716667496,-0.1366871855729161,1.0842136529237583,6,-6,681.9299926757812,627.0469970703125,681.4400024414062,626.60498046875,-0.287841796875,TP
SPY-VOO,LONG_SPREAD,2025-12-15 11:22:00-05:00,2025-12-15 11:24:00-05:00,2.0,-2.1546243168953776,0.36048661800111675,1.08838601167043,6,-6,682.3302001953125,627.4500122070312,682.5599975585938,627.6199951171875,0.35888671875,TP
SPY-VOO,LONG_SPREAD,2025-12-15 11:32:00-05:00,2025-12-15 11:34:00-05:00,2.0,-2.6980888598153916,0.08481187892971566,1.0822961735776735,6,-6,681.9400024414062,627.0700073242188,681.4299926757812,626.5900268554688,-0.18017578125,TP
SPY-VOO,SHORT_SPREAD,2025-12-15 11:37:00-05:00,2025-12-15 11:38:00-05:00,1.0,2.700403747473673,-0.1046928890854711,1.0805224241208387,-6,6,680.72998046875,625.9400024414062,680.9299926757812,626.1300048828125,-0.06005859375,TP
SPY-VOO,SHORT_SPREAD,2025-12-15 11:59:00-05:00,2025-12-15 12:00:00-05:00,1.0,2.5550437277510314,0.12717521097147816,1.0780207300723148,-6,6,680.8800048828125,626.0698852539062,681.0499877929688,626.2899780273438,0.3006591796875,TP
SPY-VOO,LONG_SPREAD,2025-12-15 12:01:00-05:00,2025-12-15 12:11:00-05:00,10.0,-2.0099401034815707,0.2868244100026793,1.0766002861548838,6,-6,680.8499755859375,626.0599975585938,680.9100952148438,626.0499877929688,0.4207763671875,TP
SPY-VOO,SHORT_SPREAD,2025-12-15 13:06:00-05:00,2025-12-15 13:08:00-05:00,2.0,2.6966476083065722,0.08831992497897101,1.0677315650007295,-6,6,680.8900146484375,626.0549926757812,680.6649780273438,625.9099731445312,0.4801025390625,TP
SPY-VOO,SHORT_SPREAD,2025-12-15 13:10:00-05:00,2025-12-15 13:11:00-05:00,1.0,2.3367094327659528,-0.2513430095263608,1.069213394353279,-6,6,680.875,626.0800170898438,680.7750244140625,625.97998046875,-0.0003662109375,TP
SPY-VOO,LONG_SPREAD,2025-12-15 13:44:00-05:00,2025-12-15 13:45:00-05:00,1.0,-2.0168632481021675,0.06510526484059685,1.0751706695329153,6,-6,680.280029296875,625.52001953125,680.4500122070312,625.6900024414062,0.0,TP
SPY-VOO,SHORT_SPREAD,2025-12-15 14:23:00-05:00,2025-12-15 14:25:00-05:00,2.0,2.85508386947983,-0.05540235376995985,1.0801407058658543,-6,6,680.8900756835938,626.0999755859375,680.7702026367188,626.0014038085938,0.1278076171875,TP
SPY-VOO,SHORT_SPREAD,2025-12-15 14:35:00-05:00,2025-12-15 14:37:00-05:00,2.0,2.721483181981601,0.32975963136906095,1.0829428639620595,-6,6,680.8171997070312,626.0399780273438,680.72998046875,625.8499755859375,-0.61669921875,TP
SPY-VOO,SHORT_SPREAD,2025-12-15 14:38:00-05:00,2025-12-15 14:41:00-05:00,3.0,3.945895333207569,-0.002572724224007657,1.0815780305723688,-6,6,680.7000732421875,625.9299926757812,680.9249877929688,626.1300048828125,-0.1494140625,TP
SPY-VOO,SHORT_SPREAD,2025-12-16 09:34:00-05:00,2025-12-16 09:35:00-05:00,1.0,4.266320153672625,3.3205330743499064,1.0716372984269704,-6,6,679.5599975585938,624.7650146484375,679.4299926757812,624.7349853515625,0.599853515625,STOP
SPY-VOO,SHORT_SPREAD,2025-12-16 09:55:00-05:00,2025-12-16 09:58:00-05:00,3.0,3.8523450672726796,-0.053977177551520254,1.0751266733670135,-6,6,680.5499877929688,625.75,680.780029296875,625.9400024414062,-0.240234375,TP
SPY-VOO,LONG_SPREAD,2025-12-16 10:06:00-05:00,2025-12-16 10:13:00-05:00,7.0,-3.6560098927480924,-0.1512428309990453,1.077469854044933,6,-6,680.1300048828125,625.388427734375,679.110107421875,624.4973754882812,-0.7730712890625,TP
SPY-VOO,LONG_SPREAD,2025-12-16 10:14:00-05:00,2025-12-16 10:17:00-05:00,3.0,-2.609524011862392,-0.2656968917335737,1.0782495125216134,6,-6,679.3150024414062,624.6500244140625,678.3400268554688,623.72998046875,-0.32958984375,TP
SPY-VOO,LONG_SPREAD,2025-12-16 10:21:00-05:00,2025-12-16 10:23:00-05:00,2.0,-2.508389507710989,-0.04267017849538914,1.082461114642435,6,-6,677.9000244140625,623.35498046875,677.6199951171875,623.0499877929688,0.1497802734375,TP
SPY-VOO,LONG_SPREAD,2025-12-16 10:38:00-05:00,2025-12-16 10:40:00-05:00,2.0,-5.263876974518071,-0.04989445166609585,1.0874171396479402,6,-6,677.1900024414062,622.7000122070312,677.3599853515625,622.8472900390625,0.13623046875,TP
SPY-VOO,LONG_SPREAD,2025-12-16 10:49:00-05:00,2025-12-16 10:51:00-05:00,2.0,-2.835942457358971,0.20553712507814378,1.0871223742230787,6,-6,678.489990234375,623.8499755859375,677.9299926757812,623.4199829101562,-0.780029296875,TP
SPY-VOO,SHORT_SPREAD,2025-12-16 10:59:00-05:00,2025-12-16 11:03:00-05:00,4.0,2.261434291483748,-0.39796450880975415,1.0890110562997408,-6,6,679.0,624.3599853515625,679.0,624.3499755859375,-0.06005859375,TP
SPY-VOO,SHORT_SPREAD,2025-12-16 12:09:00-05:00,2025-12-16 12:13:00-05:00,4.0,2.802073523644845,-0.19450537238086793,1.0808996108194262,-6,6,677.989990234375,623.4299926757812,678.4099731445312,623.8200073242188,-0.1798095703125,TP
SPY-VOO,LONG_SPREAD,2025-12-16 12:26:00-05:00,2025-12-16 12:28:00-05:00,2.0,-2.5267951102764195,-0.14060894189070497,1.0838863134561738,6,-6,677.22998046875,622.7299194335938,677.3699951171875,622.8699951171875,-0.0003662109375,TP
SPY-VOO,SHORT_SPREAD,2025-12-16 12:49:00-05:00,2025-12-16 12:50:00-05:00,1.0,2.1793630541350524,-0.28088506441432426,1.0818621647090423,-6,6,676.6300048828125,622.1649780273438,676.5900268554688,622.0599975585938,-0.3900146484375,TP
SPY-VOO,SHORT_SPREAD,2025-12-16 12:51:00-05:00,2025-12-16 12:55:00-05:00,4.0,2.4068664836115343,-0.2535312889887124,1.0795451733338124,-6,6,676.3200073242188,621.8897705078125,676.260009765625,621.8200073242188,-0.05859375,TP
SPY-VOO,SHORT_SPREAD,2025-12-16 13:09:00-05:00,2025-12-16 13:11:00-05:00,2.0,2.255204124282269,-0.3661917002956337,1.0785252875595834,-6,6,675.7550048828125,621.3298950195312,675.5599975585938,621.1900024414062,0.3306884765625,TP
SPY-VOO,SHORT_SPREAD,2025-12-16 13:26:00-05:00,2025-12-16 13:28:00-05:00,2.0,2.6671277378511977,0.19008106054713114,1.0772859214001926,-6,6,675.52001953125,621.1519775390625,675.5250244140625,621.0800170898438,-0.4617919921875,TP
SPY-VOO,SHORT_SPREAD,2025-12-16 13:36:00-05:00,2025-12-16 13:41:00-05:00,5.0,2.905876305345986,-3.3377029692673217,1.0771516078514318,-6,6,676.989990234375,622.4299926757812,677.4500122070312,622.9199829101562,0.1798095703125,STOP
SPY-VOO,LONG_SPREAD,2025-12-16 13:53:00-05:00,2025-12-16 13:54:00-05:00,1.0,-2.2060029886011576,0.11485051039644689,1.076668780689485,6,-6,678.1699829101562,623.5800170898438,677.7999877929688,623.27001953125,-0.3599853515625,TP
SPY-VOO,LONG_SPREAD,2025-12-16 14:02:00-05:00,2025-12-16 14:03:00-05:00,1.0,-2.5705969018114074,0.2514046723095078,1.0762702639058785,6,-6,677.1400146484375,622.6199951171875,676.6400146484375,622.1300048828125,-0.06005859375,TP
SPY-VOO,LONG_SPREAD,2025-12-16 14:13:00-05:00,2025-12-16 14:15:00-05:00,2.0,-2.2816171236233918,-0.07831704616589329,1.0762721350685385,6,-6,676.1699829101562,621.7000122070312,676.22998046875,621.8099975585938,-0.2999267578125,TP
SPY-VOO,SHORT_SPREAD,2025-12-16 14:46:00-05:00,2025-12-16 14:47:00-05:00,1.0,2.209620957893487,0.35699030764857037,1.079540342978591,-6,6,677.7050170898438,623.1400146484375,677.864990234375,623.3099975585938,0.06005859375,TP
QQQ-SPY,LONG_SPREAD,2025-12-10 13:21:00-05:00,2025-12-10 13:38:00-05:00,17.0,-2.347562489423882,-0.13574435751275232,0.9732473515427165,7,-6,623.5399780273438,683.5399169921875,623.2100219726562,683.0900268554688,0.3896484375,TP
QQQ-SPY,LONG_SPREAD,2025-12-10 14:38:00-05:00,2025-12-10 14:54:00-05:00,16.0,-3.199052854773273,-0.4346375086213599,1.0482675485738822,7,-6,625.6799926757812,685.8300170898438,627.1950073242188,687.0485229492188,3.2940673828125,TP
QQQ-SPY,LONG_SPREAD,2025-12-11 09:31:00-05:00,2025-12-11 09:32:00-05:00,1.0,-7.846763287244562,-5.765000558799925,1.1154694297789882,7,-6,622.9149780273438,684.9400024414062,622.9000244140625,685.02001953125,-0.58477783203125,STOP
QQQ-SPY,LONG_SPREAD,2025-12-11 09:33:00-05:00,2025-12-11 09:34:00-05:00,1.0,-4.926681939516085,-4.619037172827008,1.1807842629897696,7,-6,622.344970703125,684.77001953125,622.1600952148438,684.6801147460938,-0.75469970703125,STOP
QQQ-SPY,LONG_SPREAD,2025-12-11 09:35:00-05:00,2025-12-11 09:50:00-05:00,15.0,-4.074742728341176,0.14674724788279275,1.249292635272253,8,-5,622.969970703125,685.219970703125,619.4512939453125,683.219970703125,-18.1494140625,TP
QQQ-SPY,LONG_SPREAD,2025-12-11 10:13:00-05:00,2025-12-11 10:48:00-05:00,35.0,-2.316522243577158,,1.830212022371999,9,-4,621.6699829101562,685.0700073242188,620.3099975585938,684.9400024414062,-11.7198486328125,TIME
QQQ-SPY,LONG_SPREAD,2025-12-11 14:57:00-05:00,2025-12-11 15:08:00-05:00,11.0,-2.43108272587375,-0.5350017075319243,1.5725206570948238,8,-5,625.2000122070312,689.0350952148438,625.2100219726562,688.8602905273438,0.9541015625,TP
QQQ-SPY,SHORT_SPREAD,2025-12-12 10:59:00-05:00,2025-12-12 11:14:00-05:00,15.0,2.7188852197105637,0.21430020340370054,1.4005241587659352,-8,5,614.3590087890625,681.739990234375,613.2000122070312,681.030029296875,5.72216796875,TP
QQQ-SPY,SHORT_SPREAD,2025-12-12 12:12:00-05:00,2025-12-12 12:21:00-05:00,9.0,2.302144790958999,0.5140373746408131,1.0796943718570025,-7,6,614.47998046875,681.8400268554688,615.4600219726562,682.801513671875,-1.09136962890625,TP
QQQ-SPY,SHORT_SPREAD,2025-12-12 13:21:00-05:00,2025-12-12 13:24:00-05:00,3.0,2.326553431992769,-0.1397604402672621,1.1803336106619553,-7,6,616.3599853515625,683.4000244140625,616.2100219726562,683.3699951171875,0.86956787109375,TP
QQQ-SPY,SHORT_SPREAD,2025-12-12 14:02:00-05:00,2025-12-12 14:14:00-05:00,12.0,2.4640332799376576,0.2683162153727127,1.2593665995564445,-8,5,614.8499755859375,682.0599975585938,614.280029296875,681.739990234375,2.95953369140625,TP
QQQ-SPY,LONG_SPREAD,2025-12-12 14:37:00-05:00,2025-12-12 14:41:00-05:00,4.0,-2.3821174372908063,0.3374147990524154,1.1607416834731366,7,-6,614.1699829101562,681.77001953125,614.6199951171875,682.010009765625,1.71014404296875,TP
QQQ-SPY,LONG_SPREAD,2025-12-12 15:10:00-05:00,2025-12-12 15:27:00-05:00,17.0,-3.2953156123782392,-0.4028894971907572,1.210736051067521,8,-5,614.5999755859375,682.25,613.760009765625,681.4201049804688,-2.57025146484375,TP
QQQ-SPY,LONG_SPREAD,2025-12-12 15:48:00-05:00,2025-12-15 09:30:00-05:00,13.0,-2.6196315060215842,,1.2281812090570001,8,-5,613.7999877929688,681.780029296875,617.7000122070312,685.1500244140625,14.3502197265625,OVERNIGHT_FLAT
QQQ-SPY,LONG_SPREAD,2025-12-15 09:41:00-05:00,2025-12-15 09:50:00-05:00,9.0,-2.3423010263055897,-0.014600742421405171,1.1054792822800728,7,-6,616.260009765625,684.219970703125,615.1699829101562,683.1199951171875,-1.03033447265625,TP
QQQ-SPY,LONG_SPREAD,2025-12-15 09:57:00-05:00,2025-12-15 10:32:00-05:00,35.0,-2.605956765870554,,1.035660609980017,7,-6,613.905029296875,682.4500122070312,610.8699951171875,680.6300048828125,-10.3251953125,TIME
QQQ-SPY,LONG_SPREAD,2025-12-15 10:33:00-05:00,2025-12-15 10:48:00-05:00,15.0,-2.375476435498402,-0.5622175519858065,1.2665876266914038,8,-5,611.6099853515625,681.1950073242188,612.6500244140625,681.6500244140625,6.04522705078125,TP
QQQ-SPY,SHORT_SPREAD,2025-12-15 11:37:00-05:00,2025-12-15 12:10:00-05:00,33.0,2.9861127172622686,0.5652336227258404,1.4806104832905544,-8,5,612.2379760742188,680.72998046875,612.4600219726562,681.02001953125,-0.326171875,TP
QQQ-SPY,LONG_SPREAD,2025-12-15 13:01:00-05:00,2025-12-15 13:13:00-05:00,12.0,-3.4511697068987304,-0.5095619673061665,1.1913738834755732,8,-6,611.0250244140625,680.0900268554688,612.0900268554688,680.875,3.8101806640625,TP
QQQ-SPY,LONG_SPREAD,2025-12-15 14:30:00-05:00,2025-12-15 15:05:00-05:00,35.0,-2.493934983071961,,1.1698772687975165,7,-6,611.6199951171875,680.7700805664062,611.8499755859375,681.489990234375,-2.7095947265625,TIME
QQQ-SPY,SHORT_SPREAD,2025-12-16 09:58:00-05:00,2025-12-16 10:33:00-05:00,35.0,2.3304085747633905,,0.9759000891819081,-7,6,611.9600219726562,680.780029296875,608.97998046875,678.1712036132812,5.20733642578125,TIME
QQQ-SPY,SHORT_SPREAD,2025-12-16 12:42:00-05:00,2025-12-16 13:13:00-05:00,31.0,2.327507979822719,0.22934973029280384,1.5426773816208492,-8,5,608.9000244140625,676.9199829101562,607.7000122070312,675.6400146484375,3.20025634765625,TP
QQQ-SPY,SHORT_SPREAD,2025-12-16 13:35:00-05:00,2025-12-16 13:37:00-05:00,2.0,2.8565867325741383,3.748828716857756,1.024619919630952,-7,6,609.1699829101562,676.8499755859375,609.3699951171875,676.8800048828125,-1.21990966796875,STOP
QQQ-SPY,SHORT_SPREAD,2025-12-16 13:38:00-05:00,2025-12-16 13:39:00-05:00,1.0,4.331302486267039,3.5019825271655804,1.0212043947004517,-7,6,609.489990234375,677.0499877929688,609.5599975585938,677.14501953125,0.08013916015625,STOP
QQQ-SPY,SHORT_SPREAD,2025-12-16 13:40:00-05:00,2025-12-16 14:01:00-05:00,21.0,3.0387294596538763,0.3706100955269777,1.024102823314207,-7,6,609.8900146484375,677.4000244140625,609.9099731445312,677.50537109375,0.49237060546875,TP
QQQ-SPY,SHORT_SPREAD,2025-12-16 14:17:00-05:00,2025-12-16 14:31:00-05:00,14.0,2.70006774462665,0.21430499316790788,1.1949962330228179,-8,6,608.4199829101562,675.969970703125,609.719970703125,677.260009765625,-2.65966796875,TP
QQQ-SPY,SHORT_SPREAD,2025-12-16 15:39:00-05:00,2025-12-16 15:46:00-05:00,7.0,3.138368740800563,3.5148524909100103,1.0653619779361287,-7,6,612.9600219726562,680.0900268554688,612.7880249023438,679.8300170898438,-0.3560791015625,STOP
QQQ-VTI,SHORT_SPREAD,2025-12-10 15:51:00-05:00,2025-12-10 15:52:00-05:00,1.0,2.667787282938348,0.5379337510804628,1.9771787700891583,-9,8,628.0999755859375,338.9800109863281,627.969970703125,338.9798889160156,1.1690673828125,TP
QQQ-VTI,LONG_SPREAD,2025-12-11 09:31:00-05:00,2025-12-11 09:32:00-05:00,1.0,-8.47902945072708,-5.820974500222439,2.095921238350072,9,-8,622.9149780273438,337.5899963378906,622.9000244140625,337.7192077636719,-1.16827392578125,STOP
QQQ-VTI,LONG_SPREAD,2025-12-11 09:33:00-05:00,2025-12-11 09:34:00-05:00,1.0,-5.27045493780139,-4.850387857097274,2.219965719088719,9,-8,622.344970703125,337.6000061035156,622.1600952148438,337.5790100097656,-1.49591064453125,STOP
QQQ-VTI,LONG_SPREAD,2025-12-11 09:35:00-05:00,2025-12-11 09:36:00-05:00,1.0,-4.339920319994168,-3.759591365551908,2.359414815949541,10,-7,622.969970703125,337.8949890136719,622.5900268554688,337.8699951171875,-3.624481201171875,STOP
QQQ-VTI,LONG_SPREAD,2025-12-11 09:37:00-05:00,2025-12-11 09:38:00-05:00,1.0,-3.7853539811430887,-3.6333812991577927,2.4790710725797127,10,-7,622.75,338.005615234375,622.905029296875,338.0325927734375,1.3614501953125,STOP
QQQ-VTI,LONG_SPREAD,2025-12-11 09:39:00-05:00,2025-12-11 09:50:00-05:00,11.0,-3.219981892889358,-0.2875203895307098,2.5832591215550154,10,-7,622.4500122070312,338.010009765625,619.4512939453125,336.9800109863281,-22.777191162109375,TP
QQQ-VTI,LONG_SPREAD,2025-12-11 10:25:00-05:00,2025-12-11 11:00:00-05:00,35.0,-2.4282059128503115,,4.030349549261206,11,-5,622.8900146484375,338.364990234375,621.27001953125,338.0899963378906,-16.444976806640625,TIME
QQQ-VTI,LONG_SPREAD,2025-12-11 14:58:00-05:00,2025-12-11 15:08:00-05:00,10.0,-2.6824302971268232,-0.24715508875421582,3.17345781513332,10,-6,625.1699829101562,339.82501220703125,625.2100219726562,339.739990234375,0.9105224609375,TP
QQQ-VTI,SHORT_SPREAD,2025-12-11 15:57:00-05:00,2025-12-12 09:30:00-05:00,4.0,2.789997940711589,,2.394800520565161,-10,7,625.1400146484375,339.5899963378906,621.8400268554688,339.32501220703125,31.144989013671875,OVERNIGHT_FLAT
QQQ-VTI,SHORT_SPREAD,2025-12-12 11:00:00-05:00,2025-12-12 11:14:00-05:00,14.0,2.4849149633481296,0.08298481460533176,2.7060723823347104,-10,7,614.8800048828125,336.5115966796875,613.2000122070312,335.82000732421875,11.95880126953125,TP
QQQ-VTI,SHORT_SPREAD,2025-12-12 13:14:00-05:00,2025-12-12 13:18:00-05:00,4.0,4.105284323463471,0.5901912076203062,2.2740142021704908,-10,8,616.5800170898438,337.0400085449219,617.1199951171875,337.3699951171875,-2.7598876953125,TP
QQQ-VTI,SHORT_SPREAD,2025-12-12 13:45:00-05:00,2025-12-12 13:46:00-05:00,1.0,2.9666563701838435,3.9267834439492857,2.5298522643418835,-10,7,615.9000244140625,336.6400146484375,615.6699829101562,336.6199951171875,2.1602783203125,STOP
